"YTG_START","QTR_START","T_ELAPSED","TOT_YDS","FIRST_DOWNS","NPLAYS","POINTS","PLAYS_PER_1STDOWN","FG","TD","INT","FUMBLE","BLITZ_PER_PLAY","YDS_PER_PLAY","CARRY","ATT"
79,4,87,45,3,6,0,1.5,0,0,0,1,0,7.5,0,9
71,1,219,39,2,7,3,2.3,1,0,0,0,0.14,4.86,6.75,2.33
76,1,319,47,3,11,0,2.8,0,0,0,0,0.45,6.91,6,7.11
50,4,94,50,2,4,7,1.3,0,1,0,0,0,12.5,4,15.33
65,1,127,-10,0,3,0,3,0,0,0,0,0,-2,-2,0
84,4,33,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
80,4,28,5,0,3,0,3,0,0,0,0,0.33,1.67,0,1.67
68,1,237,26,2,7,0,2.3,0,0,0,0,0.14,3.71,4,3.5
86,2,50,86,1,2,7,1,0,1,0,0,0,43,43,0
80,4,181,57,3,7,0,1.8,0,0,0,0,0.14,8.14,0,9.5
87,1,60,6,0,3,0,3,0,0,0,0,0,2,0,2
80,2,167,23,2,5,0,1.7,0,0,0,0,0.2,3.6,4,9.67
80,1,112,-1,0,3,0,3,0,0,0,0,0.67,-0.67,2,4
69,3,85,5,0,3,0,3,0,0,0,0,0,1.67,2.5,0
80,4,252,54,4,12,3,2.4,1,0,0,0,0.17,4.5,3.67,5.38
58,3,92,6,0,3,0,3,0,0,0,0,0,2,3,1.5
94,3,85,6,0,3,0,3,0,0,0,0,0,2,2,2
67,2,107,-1,0,3,0,3,0,0,0,0,0,-0.33,3,-2
74,2,210,74,3,6,7,1.5,0,1,0,0,0.67,12.33,4,16.5
80,1,389,80,5,11,7,1.8,0,1,0,0,0,5.09,2.71,7.4
87,1,173,20,1,5,0,2.5,0,0,0,0,0.4,4,2,11
88,2,365,83,4,12,3,2.4,1,0,0,0,0.17,7.67,3,14.2
66,1,58,-11,0,3,0,3,0,0,0,0,0,-0.67,-2,0
74,1,321,61,4,14,3,2.8,1,0,0,0,0.29,4.71,4,5.56
62,2,199,30,2,9,0,3,0,0,0,0,0.22,3.33,6,0
88,3,303,88,6,11,7,1.6,0,1,0,0,0.36,6.64,4.67,7.5
66,2,162,-1,0,3,0,3,0,0,0,0,0,4,3,3
42,4,285,35,2,8,3,2.7,1,0,0,0,0.38,4.38,2.5,9
63,1,225,18,2,7,0,2.3,0,0,0,0,0.14,2.57,4,6.25
80,3,58,8,0,3,0,3,0,0,0,0,0,2.67,8,0
85,2,156,26,1,5,0,2.5,0,0,0,0,0,5.2,3.5,6.33
68,1,208,26,2,6,0,2,0,0,1,0,0.17,8.5,0,12.75
77,2,72,14,1,5,0,2.5,0,0,0,0,0,2.8,0,8.33
53,3,286,51,3,9,3,2.3,1,0,0,0,0.11,5.67,3.25,9.5
69,1,66,-4,0,3,0,3,0,0,0,0,0,-1.33,-2,0
73,2,153,73,3,7,7,1.8,0,1,0,0,0.14,11.14,9,11.5
70,2,61,-1,0,3,0,3,0,0,0,0,0.33,-0.33,5,0
61,1,98,19,1,6,0,3,0,0,0,0,0.17,3.17,0,3.8
87,1,336,59,3,9,0,2.3,0,0,0,1,0.22,7.11,2.2,13.25
80,1,54,7,0,3,0,3,0,0,0,0,0,2.33,7,0
81,3,139,44,1,4,0,2,0,0,0,0,0,11,-1,15
85,4,69,-5,0,3,0,3,0,0,0,0,0,-1.67,0,0
39,1,158,39,3,7,7,1.8,0,1,0,0,0.29,5.57,2,7
57,3,167,6,2,6,0,2,0,0,0,0,0,2.5,4.75,0
63,4,84,4,0,3,0,3,0,0,0,0,0,1.33,2,0
79,4,314,20,2,8,0,2.7,0,0,0,0,0.13,3.75,3,4.5
68,1,130,30,2,5,0,1.7,0,0,0,0,0.6,6,3,6.75
78,4,68,2,0,3,0,3,0,0,0,0,0.67,0.67,2,0
60,2,158,60,3,5,7,1.3,0,1,0,0,0,12,6.67,20
80,4,323,80,5,12,7,2,0,1,0,0,0.33,6.67,3.8,8.71
80,2,28,4,0,3,0,3,0,0,0,0,0,1.33,0,1.33
90,3,49,3,0,3,0,3,0,0,0,1,0.33,1,2,0.5
88,4,21,20,1,2,0,1,0,0,0,0,0,10,10,0
97,2,35,4,0,3,0,3,0,0,0,0,0,1.33,0,1.33
56,2,7,-2,0,1,0,1,0,0,0,1,0,-2,0,0
34,2,111,12,1,7,3,3.5,1,0,0,0,0.14,1.71,1,2.2
73,3,180,45,2,8,0,2.7,0,0,0,0,0.25,5.63,2,9.8
79,4,273,40,3,12,0,3,0,0,0,0,0.33,3.33,4,4.56
72,2,59,-12,0,2,0,2,0,0,0,0,0,0.5,0.33,0
72,4,206,72,4,8,0,1.6,0,1,0,0,0.13,9,-4,10.86
70,2,107,-7,0,3,0,3,0,0,0,0,0.33,-2.33,0,1
78,1,68,3,0,3,0,3,0,0,0,0,0.33,1,0,1
76,1,172,76,3,7,7,1.8,0,1,0,0,0.14,10.86,5,13.2
70,4,14,-13,0,1,0,1,0,0,0,1,0,-13,0,0
76,2,15,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
99,1,8,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
67,1,199,67,3,7,7,1.8,0,1,0,0,0.29,9.57,3,18.33
69,2,201,50,1,7,3,3.5,1,0,0,0,0,7.14,1,15.67
80,1,86,-1,0,3,0,3,0,0,0,0,0.33,-0.33,0,3.5
68,4,208,24,2,7,0,2.3,0,0,0,0,0,3.43,-0.4,13
77,4,29,5,0,3,0,3,0,0,0,0,0,1.67,1.67,0
95,2,229,95,4,8,7,1.6,0,1,0,0,0.25,11.88,6.6,38
91,1,417,83,4,13,3,2.6,1,0,0,0,0.08,6.38,5.13,10.5
44,2,138,44,3,4,7,1,0,1,0,0,0,11,3,19
59,3,97,12,1,3,0,1.5,0,0,1,0,0.33,16,4,22
83,3,371,82,4,12,0,2.4,0,0,0,0,0.08,6.83,0.8,11.14
77,4,262,77,7,10,7,1.3,0,1,0,0,0.4,7.2,5,6.33
80,1,260,25,2,8,0,2.7,0,0,0,0,0.38,3.13,2,3.8
66,3,133,18,1,5,0,2.5,0,0,0,0,0.4,3.6,5,2.67
96,3,123,9,0,3,0,3,0,0,0,0,0.33,3,2.5,4
80,1,383,47,3,13,3,3.3,1,0,0,0,0.31,4.08,2.5,5.43
20,4,42,20,2,2,7,0.7,0,1,0,0,1,10,15,5
73,4,72,30,2,6,0,2,0,0,1,0,0,8.5,0,8.5
64,1,375,64,6,12,7,1.7,0,1,0,0,0.25,5.75,3.71,8.6
77,3,101,-6,0,3,0,3,0,0,0,0,0.33,-2,1,0
72,3,337,19,2,8,0,2.7,0,0,0,0,0.13,2.38,3,8
59,3,135,37,1,6,3,3,1,0,0,0,0.33,6.17,4,8.25
69,3,425,69,6,12,7,1.7,0,1,0,0,0.33,4.92,3.25,10.17
37,3,98,37,2,3,7,1,0,1,0,0,0,12.33,14,9
52,1,232,38,2,8,3,2.7,1,0,0,0,0.13,5.38,4,7.75
80,2,369,52,3,11,0,2.8,0,0,0,0,0.27,5.91,1.8,9.33
81,2,58,3,0,2,0,2,0,0,0,0,0,1.5,1.5,0
59,2,95,8,0,3,0,3,0,0,0,0,0.33,2.67,3,2.5
81,1,94,7,0,3,0,3,0,0,0,0,0.33,6.33,0.5,4.5
29,4,123,11,1,5,0,2.5,0,0,0,0,0,2.2,2.2,0
86,4,157,57,4,10,0,2,0,0,0,0,0,7.9,9.67,7
39,1,136,23,2,4,0,1.3,0,0,1,0,0,10.25,5.5,15
74,2,292,74,4,8,7,1.6,0,1,0,0,0.25,9.13,2,10.83
38,1,97,38,3,4,7,1,0,1,0,0,0.25,9.5,8.5,10.5
70,2,96,8,0,3,0,3,0,0,0,0,0,5.33,-1,4.5
96,2,296,31,2,8,0,2.7,0,0,0,0,0.13,5.13,-2,5.38
59,1,94,7,0,3,0,3,0,0,0,0,0.33,2.33,3.5,0
72,2,71,7,0,3,0,3,0,0,0,0,0.33,2.33,0,3.5
75,2,273,18,1,6,0,3,0,0,0,0,0.33,3,4,2.5
54,2,67,31,2,6,0,2,0,0,0,0,0,5.17,0,8.75
80,1,95,2,0,3,0,3,0,0,0,0,0.33,0.67,-2,2
71,3,222,44,2,7,0,2.3,0,0,0,0,0.29,6.29,2.5,11.33
80,2,172,80,3,7,7,1.8,0,1,0,0,0.14,11.43,1,19.25
80,1,419,80,5,13,7,2.2,0,1,0,0,0.31,6.92,3.14,11.33
72,1,147,10,1,5,0,2.5,0,0,0,0,0.2,2,3.33,0
8,1,47,8,1,2,7,1,0,1,0,0,0,4,2,6
27,4,153,10,1,4,0,2,0,0,0,0,0,2.5,2.5,0
80,1,308,76,4,11,3,2.2,1,0,0,0,0.09,6.91,7,8.2
55,4,129,48,1,7,3,3.5,1,0,0,0,0,6.86,1,9.4
90,4,163,90,3,7,7,1.8,0,1,0,0,0.14,12.86,5.33,18.5
9,1,71,9,1,3,7,1.5,0,1,0,0,0.33,3,3.5,2
78,4,110,0,0,3,0,3,0,0,0,0,0,0,0,0
69,4,51,28,2,6,0,2,0,0,1,0,1,7,0,6
72,1,484,53,4,14,3,2.8,1,0,0,0,0.5,4.5,3.5,6
29,2,135,16,1,5,3,2.5,1,0,0,0,0.2,3.2,2,8
58,2,182,58,4,6,7,1.2,0,1,0,0,0,10.5,7,9.8
56,2,51,2,0,3,0,3,0,0,0,0,0.33,0.67,2,0
67,1,263,57,3,10,3,2.5,1,0,0,0,0,5.7,3,14
62,1,111,62,2,4,7,1.3,0,1,0,0,0.25,14.25,1.5,27
71,4,113,24,1,5,0,2.5,0,0,0,0,0.4,4.8,4,5
74,4,168,13,1,4,0,2,0,0,0,0,0.25,4.25,2.5,3
80,1,135,23,2,6,0,2,0,0,0,0,0.67,3.83,2,3.5
85,1,144,13,1,5,0,2.5,0,0,0,0,0.6,1.6,-1.5,3.67
91,1,80,6,0,3,0,3,0,0,0,0,0.33,2,4,1
75,3,283,21,2,8,0,2.7,0,0,0,0,0.25,2.63,1.25,4
81,4,251,36,3,8,0,2,0,0,1,0,0.25,8.88,4.33,11.6
75,4,213,26,1,5,0,2.5,0,0,0,0,0,5.2,3,14
71,2,359,71,5,12,7,2,0,1,0,0,0.08,5.75,4.5,6
96,2,356,52,4,13,0,2.6,0,0,0,0,0.46,2.46,5,3.44
82,2,87,56,3,6,0,1.5,0,0,0,0,0,9.33,0,8
80,3,224,7,1,6,0,3,0,0,0,0,0.17,1.17,4.67,3.5
34,2,120,33,3,8,0,2,0,0,1,0,0.5,4.25,0,4.86
71,3,126,9,0,3,0,3,0,0,0,0,0,3,1,7
55,1,315,48,3,12,3,3,1,0,0,0,0.17,2.67,3.13,2.33
49,4,18,-2,0,2,0,2,0,0,0,0,0,-1,-1,0
80,1,71,9,0,3,0,3,0,0,0,0,0.33,3,4.5,0
81,3,338,39,3,10,0,2.5,0,0,0,0,0.3,2.9,2.57,2.75
51,3,267,22,3,12,0,3,0,0,0,0,0,2.75,5,1.63
49,4,29,5,0,3,0,3,0,0,0,0,0,1.67,2.5,0
80,2,94,80,5,8,7,1.3,0,1,0,0,0.38,11.25,1,12.71
71,2,356,66,3,10,3,2.5,1,0,0,0,0.1,6.6,3.8,11.75
53,2,149,-2,0,3,0,3,0,0,0,0,0.67,-5,4,0
80,1,430,60,4,14,3,2.8,1,0,0,0,0.21,4.29,3.25,6.8
81,3,69,-10,0,3,0,3,0,0,0,0,0.33,-3.33,0,0
81,4,32,-10,0,1,0,1,0,0,0,1,0,1,0.5,0
79,3,98,79,1,3,7,1.5,0,1,0,0,0,26.33,36,7
66,1,147,66,2,5,7,1.7,0,1,0,0,0.2,13.2,14.5,8
80,1,362,56,4,12,3,2.4,1,0,0,0,0.08,5.58,6.22,3.67
49,3,88,4,0,3,0,3,0,0,0,0,0,1.33,2,0
80,1,47,8,0,3,0,3,0,0,0,0,1,2.67,0,2.67
80,1,58,3,0,3,0,3,0,0,0,0,1.33,5.67,3,1.1
80,4,342,80,6,11,7,1.6,0,1,0,0,0,7.27,8,6.67
90,4,65,72,4,9,0,1.8,0,0,0,0,0.33,6.33,0,6.33
80,1,99,1,0,3,0,3,0,0,1,0,0.33,22,-3,17.25
48,1,139,9,1,4,0,2,0,0,0,0,0.5,6,8.33,5
74,1,66,-8,0,3,0,3,0,0,0,0,0.33,-2.67,0,0
80,1,175,80,6,7,7,1,0,1,0,0,0.14,10.71,11.4,6
63,3,194,38,2,8,3,2.7,1,0,0,0,0.13,4.75,3,9
80,2,137,80,2,4,7,1.3,0,1,0,0,0.5,20,0,26.67
37,4,31,37,1,2,7,1,0,1,0,0,0,18.5,18.5,0
98,2,263,69,3,10,3,2.5,1,0,0,0,0.4,6.9,12,8.33
67,2,100,21,1,5,0,2.5,0,0,0,0,0.6,4.2,4,4.25
83,2,238,25,3,9,0,2.3,0,0,0,0,0.22,2.78,3,7.67
81,2,97,2,0,3,0,3,0,0,0,0,0.33,0.67,0,1
71,3,171,23,1,6,0,3,0,0,0,0,0.5,3.83,0.5,5.5
79,2,193,18,1,5,0,2.5,0,0,0,0,0.2,3.6,2.67,15
90,1,527,90,6,13,7,1.9,0,1,0,0,0.23,7.31,2.1,12.33
69,4,100,42,2,8,0,2.7,0,0,0,0,0.13,5.25,4,5.43
61,1,72,5,0,3,0,3,0,0,0,0,0.33,1.67,5,0
69,1,106,10,1,3,0,1.5,0,0,1,0,0,8.33,1,12
88,2,237,64,3,8,3,2,1,0,0,0,0.13,2.88,6.25,0
30,3,239,20,2,9,3,3,1,0,0,0,0.44,2.22,0.25,4.75
92,4,293,49,3,10,0,2.5,0,0,0,0,0.1,4.9,2.5,4.89
98,2,7,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
80,2,22,4,0,3,0,3,0,0,0,0,0,1.33,0,1.33
79,3,183,36,2,6,0,2,0,0,0,0,0.33,6.83,2.33,11.33
87,2,58,8,1,3,0,1.5,0,0,0,0,0.67,9.33,0,9.33
80,3,203,55,2,7,3,2.3,1,0,0,0,0,8.57,6.67,13.33
79,3,220,79,4,8,7,1.6,0,1,0,0,0,9.88,8.33,10.8
86,2,176,7,1,6,0,3,0,0,0,0,0.5,1.17,-3.5,3.5
70,4,90,-30,0,4,0,4,0,0,0,0,0.75,-3,-2,0
80,4,409,21,2,10,0,3.3,0,0,0,0,0.2,3.1,1.88,8
79,3,369,79,4,10,7,2,0,1,0,0,0.1,7.9,0.83,18.5
80,1,243,80,5,10,7,1.7,0,1,0,0,0.4,12.6,6.11,5.92
69,4,59,6,0,4,0,4,0,0,0,0,0.75,1.5,0,1.5
80,1,166,52,2,7,3,2.3,1,0,0,0,0.29,7.43,14.67,2.67
51,2,220,51,3,8,7,2,0,1,0,0,0.13,6.38,3,8.4
80,1,83,-1,0,3,0,3,0,0,0,0,0,-0.33,0,-0.33
51,4,84,-2,0,2,0,2,0,0,0,0,0,-1,-1,0
58,3,80,9,1,4,0,2,0,0,0,0,0.25,2.25,-2,3.67
67,4,143,7,0,3,0,3,0,0,0,0,0,2.33,2.33,0
79,2,153,65,4,10,3,2,1,0,0,0,0.2,6.5,8.33,6.67
70,2,72,23,2,4,0,1.3,0,0,0,0,1,4.75,0,3.8
80,3,113,-1,0,3,0,3,0,0,0,0,0,-0.33,-1,6
66,2,54,6,0,3,0,3,0,0,0,0,0.33,2,6,0
84,3,341,84,5,10,7,1.7,0,1,0,0,0.1,8.4,3,12
80,3,210,10,1,6,0,3,0,0,0,0,0.33,5.5,2,5.8
90,3,88,-2,0,3,0,3,0,0,0,0,0,3.67,0,2.75
75,1,278,31,2,6,0,2,0,0,0,0,0,6.83,1,12.67
62,1,12,62,1,1,7,0.5,0,1,0,0,0,62,0,62
80,3,127,32,1,4,0,2,0,0,0,0,0.25,8,0,18.5
78,3,214,78,3,6,7,1.5,0,1,0,0,0,13,17.2,0
89,2,141,89,3,6,7,1.5,0,1,0,0,0.17,14.83,17,12.67
80,1,86,0,0,3,0,3,0,0,0,0,0,0,0,0
62,4,171,62,3,8,7,2,0,1,0,0,0.75,7.75,-1,11.5
77,2,281,60,3,10,3,2.5,1,0,0,0,0.1,7,6.2,7.8
80,2,26,-3,0,3,0,3,0,0,0,0,1,-1,0,0
80,4,143,-18,0,3,0,3,0,0,0,0,0,-4.33,0,-2
35,4,104,21,1,6,3,3,1,0,0,0,0,4.33,4.33,0
68,4,68,1,0,3,0,3,0,0,0,0,0,0.67,1,0
67,4,24,9,0,4,0,4,0,0,0,0,0,2.25,0,2.25
59,4,90,10,1,4,0,2,0,0,0,0,0,2.5,2.5,0
75,2,53,39,2,6,0,2,0,0,0,0,0,6.5,3,9
78,3,99,-12,0,3,0,3,0,0,0,0,0,-4,0.5,0
94,4,8,-2,0,1,0,1,0,0,0,0,0,-2,-2,0
77,4,100,37,3,8,0,2,0,0,0,0,0,3.38,9,1.5
62,1,128,11,1,5,0,2.5,0,0,0,0,0.2,4.2,8,2.6
87,3,268,87,5,9,7,1.5,0,1,0,0,0.33,8,4.33,10.83
80,1,370,44,3,11,0,2.8,0,0,0,0,0.09,6.36,3.86,14.33
75,2,64,14,1,3,0,1.5,0,0,0,0,0.33,4.67,7,0
81,1,131,9,0,3,0,3,0,0,0,0,0,3,0,4.5
87,2,175,45,1,6,0,3,0,0,0,0,0.33,7.5,4,9.25
57,2,94,27,2,5,0,1.7,0,0,0,0,0.4,4.4,0,4.4
79,3,83,-4,0,3,0,3,0,0,0,0,0,-1.33,3,0
66,4,88,-2,0,3,0,3,0,0,0,0,0.33,-0.67,-1,0
79,4,352,37,3,11,0,2.8,0,0,0,0,0.09,3.82,5.2,3.5
54,4,51,0,1,6,0,3,0,0,0,0,0,0,4,1.75
82,4,145,18,1,4,0,2,0,0,0,0,0.25,4.5,2,7
70,1,114,-3,0,3,0,3,0,0,0,0,0,-1,3.5,0
83,2,132,39,2,6,0,2,0,0,1,0,0.17,7.17,6,7.75
54,2,127,54,3,7,7,1.8,0,1,0,0,0.14,7.71,6.33,8.75
80,3,135,25,1,4,0,2,0,0,0,0,0,6.25,8.33,0
89,1,13,11,0,1,0,1,0,0,0,1,0,11,11,0
80,2,415,69,4,11,3,2.2,1,0,0,0,0.18,6.27,3.5,9.17
84,1,88,4,0,3,0,3,0,0,0,0,0.33,5.33,3.2,0
80,1,85,17,1,5,0,2.5,0,0,0,0,0.4,4.4,3.5,5
95,1,131,9,0,3,0,3,0,0,0,0,0,3,3,0
84,4,55,3,0,3,0,3,0,0,1,0,0.33,13,8,15.5
99,4,54,77,3,5,3,1.3,1,0,0,0,0,14.4,0,14.4
67,4,126,-7,0,3,0,3,0,0,0,0,0,7,0,5.25
69,2,291,69,3,9,7,2.3,0,1,0,0,0.22,7.67,0.5,11.67
37,3,44,37,2,2,7,0.7,0,1,0,0,0,18.5,18.5,0
76,2,95,-6,0,3,0,3,0,0,1,0,0,2.33,1,8
24,2,5,24,1,1,7,0.5,0,1,0,0,0,48,0,24
90,3,108,5,0,3,0,3,0,0,0,0,0.33,1.67,2.5,0
82,4,120,25,2,7,0,2.3,0,0,0,1,0,3.57,0,4.67
68,1,267,68,5,10,7,1.7,0,1,0,0,0.4,4.9,3,5.29
83,3,218,41,1,5,0,2.5,0,0,0,0,0.4,8.2,2.67,16.5
66,2,305,66,5,13,7,2.2,0,1,0,0,0.15,4.69,1,4.62
75,3,447,75,6,14,7,2,0,1,0,0,0.21,5.36,1.25,10.83
65,3,506,65,5,12,7,2,0,1,0,0,0.17,7.08,2.25,11.17
89,3,95,28,1,4,0,2,0,0,0,0,0.5,5.75,0,5.75
93,2,13,93,1,1,7,0.5,0,1,0,0,1,93,0,93
88,4,121,76,4,10,0,2,0,0,0,0,0.3,8.1,0,8.1
80,1,260,57,3,11,3,2.8,1,0,0,0,0.27,5.18,3.67,8.75
96,4,163,9,1,5,0,2.5,0,0,0,0,0,1.8,1.8,0
80,4,58,68,3,5,3,1.3,1,0,0,0,0.4,13.6,0,17
79,2,179,25,2,7,0,2.3,0,0,0,0,0.29,3.57,4.33,5.33
81,2,60,36,1,6,0,3,0,0,0,0,0.17,6,0,6
52,3,207,52,4,7,7,1.4,0,1,0,0,0.14,7.43,8.33,2
80,4,62,1,0,4,0,4,0,0,0,0,0.25,0.25,0,2.33
92,1,5,0,0,1,0,1,0,0,1,0,0,28,0,28
85,3,302,43,3,8,0,2,0,0,1,0,0,8.88,5,11.2
85,2,118,-5,0,3,0,3,0,0,0,0,0.67,-1.67,-2,5
26,4,85,26,2,3,7,1,0,1,0,0,0.33,8.67,3,11.5
75,4,270,65,2,9,3,3,1,0,0,0,0.22,7.22,3.67,16
45,2,63,2,0,3,0,3,0,0,0,0,0.33,0.67,2,0
80,1,242,17,2,8,0,2.7,0,0,0,0,0.38,5.38,4,5.4
78,4,50,-3,0,3,0,3,0,0,0,0,0,-1,0,0
98,3,137,51,2,5,0,1.7,0,0,0,0,0,3.4,1,4.25
78,3,439,78,5,13,7,2.2,0,1,0,0,0.23,6,3.75,9.6
14,1,85,7,0,4,3,4,1,0,0,0,0,1.75,2,2.5
87,2,64,2,0,3,0,3,0,0,0,0,0,0.67,2,0
56,2,328,43,3,10,3,2.5,1,0,0,0,0,4.8,2.33,6.83
80,3,52,-13,0,3,0,3,0,0,0,1,0.33,-4.33,-5,0
73,3,177,45,2,7,3,2.3,1,0,0,0,0,4.29,2.5,6.25
61,3,266,33,2,8,0,2.7,0,0,0,0,0,4.13,3.75,6
43,3,127,31,1,5,3,2.5,1,0,0,0,0.4,6.2,-1,10.67
83,4,89,9,0,3,0,3,0,0,1,0,0,5.67,4.5,8
76,4,58,76,3,6,8,1.5,0,1,0,0,0,12.67,0,12.67
80,2,208,77,4,11,3,2.2,1,0,0,0,0.27,7,10,9.14
55,3,103,1,0,3,0,3,0,0,0,0,0.33,0.33,0,4.5
91,1,367,36,3,10,0,2.5,0,0,0,1,0.3,4.6,2.14,6.2
80,3,353,58,3,11,0,2.8,0,0,0,0,0.18,5.27,3,10
82,3,64,-8,0,3,0,3,0,0,0,0,0.33,-1,-3,0
69,4,20,32,1,3,3,1.5,1,0,0,0,0,10.67,0,16
80,2,142,3,0,3,0,3,0,0,0,0,0,2.67,10,7
78,3,135,9,0,3,0,3,0,0,0,0,0,3,1.5,6
72,4,74,40,2,6,3,2,1,0,0,0,0,5.83,7,0
79,2,237,20,2,8,0,2.7,0,0,0,0,0.13,2.5,0,4
90,2,311,47,2,7,0,2.3,0,0,0,0,0.57,10.86,6,13
87,4,171,72,4,10,3,2,1,0,0,0,0.4,7.2,5,8.38
76,2,111,6,0,3,0,3,0,0,0,0,0.67,2,0,3
55,2,36,33,2,6,3,2,1,0,0,0,0.17,5.5,0,6.6
35,1,119,35,3,4,7,1,0,1,0,0,0.25,8.75,12,5.5
74,2,207,31,2,8,0,2.7,0,0,0,0,0.25,3.88,3.67,7.5
61,4,21,0,0,1,0,1,0,0,1,0,0,10,0,10
71,2,21,2,0,1,0,1,0,0,0,0,0,2,2,0
60,1,66,2,0,3,0,3,0,0,0,0,0.33,0.67,2,0
83,1,178,29,1,5,0,2.5,0,0,0,0,0.2,5.8,3.5,7.33
80,4,175,42,2,8,0,2.7,0,0,0,0,0.25,8.25,4.75,7.83
72,3,247,22,2,8,0,2.7,0,0,0,0,0.38,2.13,0,6.5
60,3,300,21,2,9,0,3,0,0,0,0,0.22,1.56,2.33,3.67
65,2,102,60,1,5,3,2.5,1,0,0,0,0.4,12,30,0
68,2,8,47,2,2,0,0.7,0,0,0,0,0,23.5,0,23.5
42,2,164,42,3,6,7,1.5,0,1,0,0,0.17,7,7.5,6.75
42,2,25,0,0,3,0,3,0,0,0,0,0.33,0,0,0
62,2,282,54,4,13,3,2.6,1,0,0,0,0.08,4.15,4.5,4.5
34,1,126,7,0,4,3,4,1,0,0,0,0,1.75,2.33,0
80,1,184,14,1,5,0,2.5,0,0,0,0,0.2,2.8,3.33,2
74,1,93,8,0,3,0,3,0,0,0,0,0.67,5.33,3.67,1.67
83,3,35,83,2,2,7,0.7,0,1,0,0,0,41.5,72,11
80,2,388,67,5,14,3,2.3,1,0,0,0,0.14,4.57,3.5,6.88
74,3,129,-5,0,3,0,3,0,0,0,0,0,-1.67,3,0
80,4,195,80,5,8,7,1.3,0,1,0,0,0.38,7.5,0.5,8.43
50,4,104,7,0,3,0,3,0,0,0,0,0,2.33,3.5,0
80,2,418,80,6,11,7,1.6,0,1,0,0,0.27,7.82,6.33,14.5
84,4,72,31,2,5,0,1.7,0,0,1,0,0.4,13.6,1.5,16.25
50,4,52,50,3,5,7,1.3,0,1,0,0,0.8,10,9,10.25
61,2,233,61,3,7,7,1.8,0,1,0,0,0.29,8,3.8,18.5
80,4,165,80,5,6,7,1,0,1,0,0,0,11.67,5,15
89,4,113,66,5,9,0,1.5,0,0,0,0,0,7.33,5,7.63
77,3,154,27,2,7,0,2.3,0,0,0,1,0.29,2,-0.33,3.75
56,3,137,23,2,4,0,1.3,0,0,1,0,0.5,12.5,5.5,13
78,1,333,78,6,11,7,1.6,0,1,0,0,0.09,6.18,4.5,5.86
80,2,402,80,5,13,7,2.2,0,1,0,0,0.31,6.15,6.17,6.14
60,2,93,50,3,6,3,1.5,1,0,0,0,0.33,6.67,0,6.67
77,2,267,51,4,9,0,1.8,0,0,0,0,0.22,3,3,6.2
60,1,306,44,2,9,3,3,1,0,0,0,0,4.33,5,9.5
84,2,134,3,0,3,0,3,0,0,0,0,0,1,-1,5
70,2,3,-1,0,1,0,1,0,0,0,0,0,-3,-1,0
80,1,294,48,3,10,0,2.5,0,0,1,0,0.1,4.8,3.4,6.2
80,2,296,69,2,10,3,3.3,1,0,0,0,0.1,8.5,2.67,11
51,2,227,51,3,7,7,1.8,0,1,0,0,0.43,7.29,3.5,12.33
80,1,89,9,0,3,0,3,0,0,0,0,1,9,3.17,2.67
82,1,16,0,0,1,0,1,0,0,1,0,0,49,0,49
75,3,61,-12,0,3,0,3,0,0,0,0,0,2.33,7,0
84,2,39,1,0,1,0,1,0,0,0,0,0,1,1,0
80,3,56,-6,0,3,0,3,0,0,0,0,0,-2,1,0
65,1,336,65,4,10,7,2,0,1,0,0,0.1,6.5,3.43,13.67
78,3,77,15,1,4,0,2,0,0,0,1,0.25,3.75,2.5,5
84,4,27,0,0,3,0,3,0,0,0,0,0.33,0,0,0
1,3,10,1,1,2,7,1,0,1,0,0,0.5,0.5,1,0
80,1,85,-10,0,3,0,3,0,0,0,0,0.33,-1.67,4,0
64,3,160,24,2,6,0,2,0,0,0,1,0,6.5,2.75,14
80,2,178,28,1,6,0,3,0,0,0,1,0.17,4.67,2,6
56,1,168,22,1,4,0,2,0,0,0,0,0.5,5.5,1,10
75,1,110,-5,0,3,0,3,0,0,0,0,0.67,0,0,0
82,4,83,-5,0,3,0,3,0,0,0,1,0.33,-1.67,2,0
77,3,378,22,2,9,0,3,0,0,0,0,0.33,2.44,3.5,2.67
66,3,178,9,1,6,0,3,0,0,1,0,0.33,11,1.5,30
85,1,92,3,0,3,0,3,0,0,0,0,0,2.67,4,2
61,1,338,45,4,10,0,2,0,0,1,0,0.1,4.3,7.67,5.8
64,4,45,-2,0,2,0,2,0,0,0,0,0,-1,-1,0
85,2,251,85,5,10,7,1.7,0,1,0,0,0.2,8.5,8.17,9
78,2,25,-7,0,1,0,1,0,0,0,0,0,-7,0,-7
88,4,4,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
75,3,189,37,2,7,0,2.3,0,0,0,0,0.29,6.71,5.25,8.67
81,2,102,22,1,4,0,2,0,0,0,0,0.25,2,2,1.5
88,1,275,27,2,8,0,2.7,0,0,0,0,0.25,3.38,4,2.33
73,1,530,70,5,15,3,2.5,1,0,0,0,0.27,5.67,4.5,6.67
75,2,376,44,4,12,3,2.4,1,0,0,0,0.17,3.67,2.4,7.8
